Mf01R_X,Mf01R_Y,Mf01R_Z,Mf02R_X,Mf02R_Y,Mf02R_Z,Mf03R_X,Mf03R_Y,Mf03R_Z,Mi01R_X,Mi01R_Y,Mi01R_Z,Mi02R_X,Mi02R_Y,Mi02R_Z,Mi03R_X,Mi03R_Y,Mi03R_Z,Mi04R_X,Mi04R_Y,Mi04R_Z,Mi05R_X,Mi05R_Y,Mi05R_Z,Mi06R_X,Mi06R_Y,Mi06R_Z,Mi07R_X,Mi07R_Y,Mi07R_Z,Mi08R_X,Mi08R_Y,Mi08R_Z,Mi09R_X,Mi09R_Y,Mi09R_Z,Mo01R_X,Mo01R_Y,Mo01R_Z,Mo02R_X,Mo02R_Y,Mo02R_Z,Mo03R_X,Mo03R_Y,Mo03R_Z,shdR_X,shdR_Y,shdR_Z,elbR_X,elbR_Y,elbR_Z,wstR_X,wstR_Y,wstR_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,ip3R_X,ip3R_Y,ip3R_Z,t3R_X,t3R_Y,t3R_Z,t4R_X,t4R_Y,t4R_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,t5R_X,t5R_Y,t5R_Z,kneeR_X,kneeR_Y,kneeR_Z,ankR_X,ankR_Y,ankR_Z,str_X,str_Y,str_Z,lmb_X,lmb_Y,lmb_Z
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.7749,39.476,29.6432,20.7598,39.112,29.1505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.2604,40.7425,28.2734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.567,38.8226,31.3403,22.7871,39.72,28.8586,27.9332,42.8846,29.7234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.7932,38.214,29.3544,16.9666,38.6993,27.9557,24.7716,38.9683,32.9786,22.7138,37.6158,32.2628
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.8414,39.5575,29.705,20.8284,39.1965,29.2341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.2819,40.9166,28.3729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.6476,38.7829,31.4256,22.8438,39.8334,28.9513,28.0185,42.8032,29.6774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8567,38.2536,29.437,17.0091,38.4056,28.0155,24.7538,38.5987,32.9906,22.7706,37.6489,32.3617
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.9405,39.6318,29.8082,20.8989,39.2663,29.3125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.2939,40.8935,28.4632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.7064,38.7872,31.5258,22.9079,39.9251,29.0368,28.1222,42.9174,29.6255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.7706,42.2824,28.1372,21.3837,40.3594,26.6579,19.9179,38.2935,29.5274,17.0775,38.177,28.0755,24.8446,38.4573,33.0263,22.8276,37.7012,32.4608
NaN,NaN,NaN,25.0756,41.2799,30.0519,NaN,NaN,NaN,23.0074,39.7291,29.883,20.9761,39.3353,29.3801,NaN,NaN,NaN,20.5203,40.3812,28.9022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3381,41.066,28.5333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.7664,38.8587,31.5322,22.9757,40.0217,29.1135,28.2204,42.9976,29.5715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.8354,42.2419,28.1695,21.3376,40.6324,26.701,19.9794,38.3198,29.6137,17.1175,38.2692,28.1305,24.91,38.4496,33.125,22.884,37.7766,32.5633
NaN,NaN,NaN,25.1621,41.3486,30.0854,NaN,NaN,NaN,23.074,39.8052,29.9563,21.0572,39.4114,29.4581,NaN,NaN,NaN,20.5746,40.5323,29.0695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.3804,41.2721,28.5842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.831,38.9219,31.6651,23.0603,40.1329,29.1892,28.3116,43.1219,29.512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.7971,42.1083,28.1595,21.2883,40.8353,26.7514,20.0412,38.335,29.6977,17.1971,38.2928,28.2066,24.9201,38.8145,33.2916,22.9361,37.8265,32.6593
NaN,NaN,NaN,25.2914,41.4328,30.1199,NaN,NaN,NaN,23.1547,39.8912,30.0287,NaN,NaN,NaN,NaN,NaN,NaN,20.6353,40.658,29.2014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.4236,41.4547,28.6263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.8965,38.9132,31.77,23.1441,40.2077,29.2598,28.409,43.2205,29.4554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.8997,42.4767,28.1678,21.2808,41.2087,26.8611,20.104,38.3676,29.7828,17.2502,38.3825,28.2974,25.0225,38.5882,33.3093,22.9907,37.8914,32.7658
NaN,NaN,NaN,25.3997,41.462,30.0929,NaN,NaN,NaN,23.2319,39.9511,30.0963,NaN,NaN,NaN,NaN,NaN,NaN,20.7164,40.8157,29.3499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.4751,41.655,28.6681,26.8274,42.7345,26.3113,NaN,NaN,NaN,NaN,NaN,NaN,25.953,39.005,31.8633,23.2291,40.2722,29.3192,28.5079,43.2839,29.3937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.9107,42.5581,28.2182,21.2874,41.4057,26.9193,20.167,38.39,29.8716,17.3363,38.3992,28.3465,25.088,38.6128,33.4145,23.0441,37.9555,32.8658
NaN,NaN,NaN,25.5065,41.5126,30.1245,NaN,NaN,NaN,23.296,39.9998,30.1433,NaN,NaN,NaN,NaN,NaN,NaN,20.8022,40.8927,29.4234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.5297,41.8212,28.7041,26.8977,42.8647,26.2484,NaN,NaN,NaN,NaN,NaN,NaN,26.0079,39.0459,31.9627,23.3253,40.3626,29.3773,28.6156,43.3839,29.3237,27.4746,42.8793,25.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0324,42.6872,28.1448,21.3229,41.5118,26.9678,20.232,38.4138,29.9612,17.3972,38.652,28.4334,25.1243,38.6678,33.4646,23.1,38.0163,32.964
NaN,NaN,NaN,25.6113,41.5871,30.1471,NaN,NaN,NaN,23.3859,40.0889,30.2102,NaN,NaN,NaN,NaN,NaN,NaN,20.8957,40.9454,29.4354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.7962,42.06,29.0018,22.5948,41.9571,28.7292,26.9391,42.917,26.1761,NaN,NaN,NaN,NaN,NaN,NaN,26.0691,39.083,32.0465,23.4259,40.4186,29.4251,28.7208,43.4558,29.2531,27.6248,43.0358,25.7794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0367,42.7688,28.1247,21.3696,41.6711,27.0135,20.2929,38.4305,30.0489,17.4607,38.6854,28.5227,25.1692,38.59,33.5669,23.154,38.0633,33.0638
NaN,NaN,NaN,25.7249,41.6295,30.1642,NaN,NaN,NaN,23.4767,40.1736,30.3017,NaN,NaN,NaN,NaN,NaN,NaN,21.0074,41.0123,29.4715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.8972,42.1525,28.9832,22.6682,42.0921,28.739,27.0121,43.0442,26.0968,NaN,NaN,NaN,NaN,NaN,NaN,26.1319,39.1534,32.1398,23.5236,40.4562,29.4605,28.8244,43.5139,29.1709,27.6918,43.2539,25.7552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.1594,42.8702,28.1746,21.4527,41.7651,27.035,20.3548,38.448,30.1386,17.533,38.4892,28.6011,25.2934,39.0849,33.7091,23.2134,38.1245,33.1536
NaN,NaN,NaN,25.8393,41.6549,30.1839,NaN,NaN,NaN,23.5679,40.2475,30.361,NaN,NaN,NaN,NaN,NaN,NaN,21.0983,41.07,29.4745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.003,42.2515,28.9484,22.7497,42.2209,28.7361,27.1017,43.1464,26.0023,NaN,NaN,NaN,26.7289,41.5632,24.0545,26.2069,39.1776,32.2326,23.6433,40.4851,29.4935,28.9306,43.5702,29.0828,27.7028,43.2381,25.6277,NaN,NaN,NaN,24.8941,39.5019,22.4651,NaN,NaN,NaN,25.2476,42.9145,28.0882,21.5355,41.844,27.0586,20.4179,38.4765,30.228,17.6254,38.2388,28.7109,25.3089,39.0693,33.7455,23.2722,38.1648,33.2458
NaN,NaN,NaN,25.9438,41.7009,30.2003,25.8249,41.1154,30.7108,23.6457,40.3018,30.4042,NaN,NaN,NaN,NaN,NaN,NaN,21.2244,41.1349,29.4661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.1139,42.4277,28.9642,22.8297,42.3349,28.7159,27.2061,43.2333,25.9026,26.1569,41.9136,24.4214,26.805,41.7215,23.8406,26.2839,39.2829,32.3307,23.757,40.5227,29.5277,29.033,43.6005,28.9918,27.7813,42.9567,25.3975,27.2192,41.5003,23.2919,24.9699,39.8546,21.9738,NaN,NaN,NaN,25.3191,42.9954,28.0369,21.5873,41.9245,27.0708,20.472,38.4819,30.3163,17.705,37.9266,28.8257,25.3609,39.0138,33.8192,23.3305,38.2119,33.3334
25.2586,41.352,30.3027,26.0559,41.7364,30.2106,25.9255,41.1614,30.7635,23.754,40.2926,30.4352,NaN,NaN,NaN,NaN,NaN,NaN,21.3361,41.1989,29.4426,22.167,41.1281,29.6127,NaN,NaN,NaN,NaN,NaN,NaN,24.2035,42.499,28.9024,22.9169,42.4383,28.6838,27.3082,43.2898,25.7974,26.2415,42.0941,24.1968,26.9117,41.8803,23.6133,26.3479,39.3203,32.3804,23.8635,40.5294,29.5536,29.1411,43.6507,28.901,27.9126,43.3028,25.3283,27.3646,41.509,23.0669,25.1636,40.5372,21.4988,NaN,NaN,NaN,25.4221,42.9707,27.9463,21.6501,41.9929,27.0643,20.5336,38.5124,30.4143,17.8046,38.1153,28.9438,25.4093,39.1288,33.8902,23.3918,38.2854,33.4177
25.3633,41.3709,30.3055,26.1646,41.7578,30.2157,26.0078,41.1891,30.7988,23.8455,40.2955,30.4549,NaN,NaN,NaN,NaN,NaN,NaN,21.4189,41.2305,29.4086,22.2863,41.2361,29.624,NaN,NaN,NaN,NaN,NaN,NaN,24.2806,42.5478,28.8338,23.0055,42.5174,28.6452,27.4446,43.344,25.6756,26.3609,42.2884,23.9655,27.0631,41.9959,23.4004,26.4399,39.318,32.4755,23.9702,40.5413,29.578,29.2433,43.6701,28.8016,28.0536,43.2566,25.2105,27.5147,41.7046,22.8556,25.3004,40.7982,21.0851,23.7938,41.2848,23.72,25.5477,43.0226,27.8688,21.7396,42.0986,27.0305,20.5893,38.5326,30.5056,17.842,38.0223,29.0171,25.4631,39.4171,33.9903,23.4565,38.3456,33.5011
25.4597,41.3317,30.2517,26.2656,41.798,30.2241,26.0974,41.2377,30.8436,23.9457,40.3215,30.4802,NaN,NaN,NaN,NaN,NaN,NaN,21.5079,41.2741,29.3726,22.3797,41.2531,29.5677,NaN,NaN,NaN,NaN,NaN,NaN,24.3545,42.5989,28.7764,23.0967,42.5648,28.5915,27.5891,43.4026,25.5432,26.5031,42.4631,23.7549,27.222,42.1905,23.1965,26.4901,39.3832,32.5683,24.084,40.5322,29.5991,29.3544,43.6801,28.6999,28.1382,43.1515,25.0588,27.5686,41.6223,22.6497,25.4804,41.0767,20.7316,23.9491,41.5238,23.4315,25.6189,43.011,27.7856,21.8128,42.13,26.9544,20.6496,38.5775,30.6039,17.8877,37.9922,29.1077,25.5356,39.3497,34.0378,23.5149,38.3923,33.578
25.557,41.3721,30.2689,26.365,41.8196,30.2228,26.188,41.2089,30.81,24.0466,40.3298,30.4909,21.8702,39.7248,30.0817,NaN,NaN,NaN,21.6048,41.2961,29.331,22.4699,41.2602,29.4915,NaN,NaN,NaN,25.3509,42.5381,29.0397,24.4462,42.651,28.7212,23.1805,42.6004,28.5252,27.7373,43.4149,25.405,26.6718,42.6026,23.5449,27.3966,42.3211,22.9908,26.5291,39.3717,32.6589,24.1939,40.5316,29.6299,29.4586,43.6742,28.5977,28.3624,43.4117,24.9415,27.8569,42.2796,22.4541,25.6023,41.2607,20.4385,24.0937,41.7978,23.0912,25.687,43.0677,27.7052,21.9331,42.1931,26.8465,20.7093,38.6062,30.6912,17.9428,38.2123,29.2067,25.6108,39.6392,34.1099,23.5818,38.4444,33.6547
25.6568,41.3936,30.2933,26.4675,41.8434,30.2261,26.2843,41.2432,30.8472,24.1633,40.2749,30.5063,21.9634,39.8197,30.1835,20.545,39.6359,29.9515,21.7066,41.2512,29.2602,22.566,41.2649,29.4208,NaN,NaN,NaN,25.4748,42.5838,28.9965,24.5483,42.7073,28.6745,23.2649,42.6371,28.4548,27.9005,43.4213,25.2638,26.8839,42.6332,23.3327,27.5953,42.4316,22.7855,26.582,39.4699,32.7229,24.2955,40.5356,29.6606,29.5651,43.6707,28.4997,28.5741,43.3308,24.8015,28.0203,42.1473,22.2466,25.8207,41.4936,20.1652,24.2752,41.9091,22.7795,25.8226,43.0655,27.5824,22.0088,42.2271,26.7025,20.7661,38.6349,30.7793,17.972,38.1471,29.2869,25.6679,39.495,34.1471,23.6445,38.5019,33.7342
25.7684,41.4138,30.3112,26.5769,41.8494,30.2234,26.3739,41.2601,30.8813,24.2564,40.2385,30.536,22.0383,39.8257,30.2232,20.6247,39.6632,29.9524,21.7924,41.2645,29.2028,22.6496,41.2596,29.3619,23.5721,41.3261,29.4649,25.5795,42.587,28.9185,24.6482,42.7113,28.6068,23.3555,42.6555,28.3621,28.073,43.4153,25.1192,27.0946,42.7321,23.1394,27.8136,42.5645,22.5951,26.6795,39.452,32.8229,24.3942,40.5427,29.694,29.658,43.6256,28.3938,28.7493,43.2497,24.721,28.3048,42.0327,22.0945,26.0559,41.7519,19.9313,24.4745,42.1229,22.4959,25.9225,43.0428,27.4664,22.1377,42.2361,26.5227,20.8228,38.6724,30.869,18.0279,38.0108,29.3746,25.7423,39.4519,34.2144,23.7083,38.5565,33.8111
25.8581,41.4227,30.3428,26.6773,41.8489,30.2226,26.4553,41.2819,30.9195,24.3338,40.2334,30.5866,22.109,39.8831,30.272,20.7119,39.6601,29.9341,21.8681,41.299,29.1621,22.7185,41.2414,29.3234,23.6733,41.2692,29.3974,25.6773,42.5579,28.8548,24.7447,42.6852,28.5116,23.4484,42.6435,28.2316,28.25,43.3941,24.9792,27.3085,42.8183,22.9444,28.0468,42.6409,22.411,26.7353,39.5826,32.8978,24.4931,40.5141,29.7305,29.7585,43.578,28.2945,28.8862,43.2711,24.5569,28.4426,42.1341,21.7989,26.3183,41.9316,19.6994,24.6958,42.3261,22.2457,26.0328,42.9795,27.3287,22.2809,42.2374,26.3103,20.8823,38.7061,30.9597,18.1142,37.8908,29.4912,25.8082,39.4332,34.3288,23.7717,38.6186,33.8852
25.9356,41.429,30.365,26.7729,41.8579,30.229,26.5421,41.2945,30.9533,24.4026,40.2829,30.6495,22.1733,39.9384,30.3076,20.799,39.6206,29.9126,NaN,NaN,NaN,22.8072,41.2491,29.2992,23.7824,41.2246,29.3517,25.7699,42.5335,28.7997,24.8428,42.6657,28.395,23.5561,42.6311,28.0788,28.4348,43.3852,24.8428,27.5455,42.8602,22.7599,28.2893,42.7194,22.2339,26.7442,39.4915,32.9584,24.586,40.5258,29.7789,29.8634,43.5396,28.2045,29.1372,43.5176,24.4601,28.6887,42.064,21.7271,26.6125,42.0481,19.4852,25.0144,42.3751,21.9777,26.1567,42.925,27.17,22.3913,42.1963,26.0964,20.9415,38.7467,31.0446,18.1974,37.9214,29.6329,25.8743,39.4847,34.3826,23.8398,38.6671,33.9572
26.0212,41.4222,30.3964,26.8691,41.855,30.2352,26.6216,41.3037,30.9854,24.4422,40.3009,30.6573,22.2439,39.971,30.3318,20.8844,39.5806,29.9108,22.0315,41.2514,29.0951,22.8872,41.2166,29.2695,23.8659,41.1695,29.3307,25.8616,42.4738,28.722,24.9419,42.6153,28.2606,23.6597,42.5855,27.91,28.6223,43.3589,24.711,27.7954,42.9046,22.5829,28.543,42.7891,22.0762,26.7964,39.5941,33.002,24.6719,40.5168,29.822,29.9627,43.4867,28.1134,29.3258,43.4572,24.4035,29.0182,42.349,21.559,26.9487,42.1861,19.2741,25.2937,42.4178,21.7252,26.2666,42.903,27.0168,22.5542,42.1802,25.8362,21.0025,38.7764,31.1263,18.2821,38.091,29.7284,25.9248,39.6103,34.4863,23.9098,38.7002,34.0284
26.1161,41.4411,30.4227,26.964,41.8324,30.2418,26.7071,41.3195,31.0241,24.4919,40.3714,30.731,22.3177,39.983,30.3501,20.9734,39.5545,29.9269,22.1067,41.2345,29.0312,22.97,41.2156,29.2452,23.9499,41.149,29.3232,25.9577,42.4171,28.6434,25.0398,42.5604,28.1232,23.7619,42.5235,27.7187,28.8173,43.3218,24.5824,28.0522,42.9172,22.4274,28.8274,42.8385,21.9215,26.8886,39.6883,33.1215,24.7523,40.546,29.8846,30.059,43.4,28.0245,29.6071,43.1051,24.3222,29.3737,42.5631,21.4121,27.3145,42.2602,19.0723,25.5663,42.3778,21.4663,26.4103,42.7805,26.8464,22.7262,42.132,25.5643,21.0619,38.8132,31.2038,18.3724,38.1864,29.826,25.9639,39.7332,34.6043,23.9802,38.7417,34.0943
26.2029,41.4305,30.4517,27.0574,41.826,30.2535,26.794,41.329,31.067,24.5382,40.4554,30.8112,22.3855,39.9829,30.3788,21.0609,39.5139,29.9455,22.1973,41.2572,28.983,23.05,41.2161,29.2202,24.0369,41.1264,29.33,26.0482,42.3511,28.5699,25.1264,42.4512,27.9606,23.8796,42.4474,27.5144,29.0157,43.2689,24.4724,28.313,42.9096,22.2757,29.1096,42.8449,21.7849,26.9779,39.7804,33.1553,24.8379,40.5807,29.9366,30.1609,43.3233,27.94,29.7198,43.1443,24.2442,29.6233,42.6846,21.3217,27.7048,42.4103,18.8771,25.878,42.5215,21.2639,26.5275,42.6985,26.6713,22.8971,42.0906,25.2936,21.1252,38.8597,31.2832,18.4232,38.1279,29.9258,26.0373,39.8849,34.6615,24.049,38.8339,34.1633
26.2826,41.4371,30.4898,27.1477,41.8065,30.2657,26.8687,41.3528,31.1144,24.5945,40.5541,30.8946,22.457,39.9959,30.4212,21.1454,39.4894,29.9763,22.2842,41.214,28.8833,23.1325,41.2057,29.1865,24.1247,41.1201,29.352,26.1338,42.3043,28.5014,25.228,42.3653,27.7981,23.9882,42.3399,27.2916,29.2211,43.1988,24.365,28.5849,42.9068,22.1479,29.3886,42.8461,21.6787,26.9993,39.8868,33.2185,24.9176,40.574,29.9902,30.2529,43.2428,27.8746,30.0206,42.9771,24.1687,29.9921,42.5054,21.2263,28.1139,42.5597,18.6732,26.1527,42.4852,21.0327,26.6735,42.6469,26.5251,23.0741,42.0051,25.0069,21.1914,38.9114,31.3599,18.481,38.2475,30.0249,26.1025,39.8119,34.7368,24.1139,38.8889,34.2318
26.3585,41.448,30.5255,27.2373,41.8117,30.2858,26.941,41.3586,31.1535,24.6538,40.6161,30.9647,22.5265,40.0123,30.4634,21.2226,39.477,30.0124,22.3805,41.1477,28.7649,23.209,41.1841,29.1496,24.2105,41.1266,29.3674,26.2185,42.2594,28.4327,25.3316,42.2669,27.6465,24.1008,42.2021,27.0833,29.4184,43.1111,24.275,28.871,42.8781,22.0245,29.6761,42.7968,21.5867,27.1063,39.9043,33.2894,24.9897,40.5742,30.0419,30.3512,43.1597,27.8173,30.1304,42.7199,24.0591,30.2663,42.4898,21.1321,28.5426,42.7,18.5023,26.4525,42.498,20.8281,26.8126,42.5043,26.3527,23.2351,41.9143,24.7251,21.2537,38.9522,31.4368,18.5259,38.0809,30.0898,26.1578,39.9385,34.8029,24.1893,38.9272,34.2905
26.4435,41.4654,30.5577,27.3242,41.8077,30.3129,27.0207,41.3924,31.1929,24.7194,40.6763,31.0301,22.5977,40.0679,30.5168,21.2919,39.4876,30.0595,22.4806,41.0733,28.6549,23.2934,41.1588,29.0922,24.2837,41.1386,29.3732,26.3092,42.1896,28.3649,25.4396,42.1646,27.498,24.2272,42.0835,26.8898,29.632,43.0159,24.1952,29.1547,42.8312,21.9301,29.9725,42.7526,21.514,27.1384,39.8426,33.3413,25.0697,40.5786,30.1006,30.4426,43.0685,27.7712,30.3529,42.6704,24.029,30.5533,42.404,21.0894,28.9926,42.865,18.366,26.7876,42.4782,20.639,26.9245,42.4814,26.2288,23.4304,41.8926,24.4629,21.3196,38.9893,31.5162,18.5953,38.1133,30.2115,26.2165,39.8398,34.882,24.2572,38.9349,34.353
26.5203,41.4791,30.5928,27.4009,41.8152,30.3451,27.0904,41.407,31.2408,24.7822,40.7168,31.0805,22.6658,40.0972,30.5659,21.3471,39.5395,30.1277,22.5814,40.9851,28.5464,23.3787,41.1338,29.0149,24.3525,41.1748,29.3774,26.402,42.1231,28.303,25.5464,42.0649,27.3712,24.3525,41.9464,26.7141,29.8299,42.9298,24.1391,29.4302,42.7581,21.8465,30.2741,42.6853,21.4586,27.1972,39.9963,33.4777,25.1482,40.5909,30.1563,30.5322,42.9978,27.7384,30.5699,42.6262,23.9824,30.851,42.4563,21.1003,29.4417,42.996,18.2617,27.0897,42.645,20.4626,27.1013,42.3898,26.078,23.6027,41.8313,24.2387,21.385,39.0256,31.598,18.7195,38.3128,30.3506,26.2873,39.9157,34.9487,24.3277,39.0117,34.4242
26.6058,41.5048,30.6385,27.4786,41.8449,30.3839,27.1628,41.4626,31.2951,24.8478,40.7745,31.131,22.734,40.1612,30.6206,21.3865,39.6709,30.217,22.6885,40.8863,28.4488,23.4689,41.0731,28.9442,24.42,41.2031,29.369,26.4938,42.0412,28.2487,25.6563,41.9644,27.2664,24.48,41.8163,26.5694,30.0394,42.8196,24.0953,29.7126,42.6934,21.7914,30.5636,42.6191,21.4339,27.2472,40.3146,33.5032,25.2149,40.6212,30.2096,30.6139,42.9093,27.715,30.8159,42.6602,24.01,31.2527,42.7017,21.0294,29.898,43.1257,18.189,27.401,42.5527,20.3249,27.1994,42.3056,25.9578,23.7758,41.7957,24.0355,21.4528,39.0732,31.683,18.8187,38.1803,30.4339,26.3467,40.0302,35.032,24.3934,39.0653,34.4893
26.6752,41.5302,30.6792,27.5538,41.8571,30.4205,27.2311,41.4791,31.3435,24.9127,40.8114,31.1729,22.8057,40.1964,30.6614,21.4318,39.8087,30.2826,22.7947,40.7966,28.3683,23.5671,40.9914,28.8818,24.4916,41.2415,29.3605,26.5829,41.9868,28.2077,25.7737,41.8852,27.1843,24.6127,41.7011,26.4515,30.2287,42.7133,24.0719,29.9853,42.6174,21.7547,30.8479,42.5525,21.4271,27.3115,40.1272,33.6168,25.2888,40.6368,30.262,30.7075,42.8355,27.6984,30.9605,42.5535,24.0294,31.4293,42.3026,21.1063,30.3396,43.2435,18.1697,27.7435,42.6988,20.1996,27.3109,42.2792,25.894,23.9326,41.6965,23.8655,21.5187,39.1182,31.7585,18.8985,38.4316,30.4989,26.4127,40.0243,35.0807,24.4629,39.0839,34.5432
26.7458,41.5521,30.7249,27.6385,41.8665,30.4606,27.2967,41.5249,31.3965,24.9791,40.8627,31.2128,22.8638,40.2795,30.7012,21.5106,39.8651,30.2915,22.9109,40.735,28.3086,23.6684,40.9433,28.8348,24.5661,41.2498,29.3429,26.6736,41.94,28.1816,25.8792,41.8274,27.1291,24.7394,41.5794,26.3572,30.42,42.6147,24.0639,30.2535,42.5458,21.7457,31.1175,42.4337,21.4346,27.3464,40.1544,33.6135,25.3708,40.6592,30.3145,30.802,42.7541,27.7111,31.2511,42.3523,24.0259,31.7689,42.4602,21.1554,30.7813,43.2982,18.1788,28.0736,42.551,20.1169,27.4798,42.1782,25.8311,24.1054,41.592,23.733,21.5796,39.1835,31.8407,18.9717,38.3824,30.5596,26.4806,40.2943,35.1288,24.541,39.1418,34.5961
26.8146,41.5864,30.7704,27.7233,41.8867,30.506,27.3679,41.5672,31.4442,25.0382,40.9361,31.2571,22.924,40.3632,30.7327,21.6065,39.8803,30.279,23.032,40.6493,28.256,23.7715,40.9197,28.8109,24.6503,41.2302,29.3325,26.7761,41.9163,28.1743,25.9886,41.7798,27.0918,24.8703,41.4971,26.2967,30.6115,42.5175,24.0831,30.5035,42.4546,21.7559,31.374,42.336,21.4761,27.4347,40.2592,33.6768,25.446,40.6725,30.3697,30.9034,42.6744,27.7358,31.3703,42.2546,24.0367,32.0502,42.1477,21.2031,31.1825,43.2989,18.2186,28.4283,42.296,20.079,27.6531,42.142,25.7885,24.2834,41.4737,23.6429,21.6438,39.2338,31.9109,19.0609,38.4684,30.6291,26.5812,39.9849,35.114,24.6102,39.1926,34.6498
26.89,41.6183,30.8126,27.8019,41.9035,30.5461,27.4319,41.5961,31.4955,25.0984,41.0169,31.2989,22.9791,40.4571,30.7644,21.7026,39.8409,30.2725,23.1521,40.5929,28.24,23.8739,40.9144,28.7958,24.7485,41.2068,29.3358,26.8774,41.8915,28.1783,26.1033,41.7411,27.0774,24.9974,41.4166,26.2693,30.7857,42.4265,24.1185,30.734,42.3806,21.7928,31.6156,42.2249,21.5306,27.4771,40.3624,33.7839,25.5158,40.7133,30.4255,30.9948,42.6166,27.7756,31.5731,42.1302,24.0311,32.2983,42.1849,21.2506,31.5392,43.2245,18.2787,28.6799,42.3021,20.0627,27.7482,41.99,25.7489,24.4543,41.3426,23.5957,21.708,39.3116,31.9791,19.1361,38.4992,30.6735,26.656,40.1475,35.1874,24.6804,39.2445,34.709
26.962,41.6587,30.8585,27.8766,41.9199,30.5959,27.504,41.6382,31.5489,25.158,41.1091,31.345,23.0292,40.5523,30.7968,21.8264,39.8294,30.2842,23.2739,40.5476,28.2389,23.9737,40.9127,28.7963,24.8532,41.1813,29.3474,26.9745,41.8934,28.2051,26.2226,41.6948,27.0832,25.1377,41.3757,26.2641,30.951,42.3419,24.1789,30.9469,42.274,21.851,31.8272,42.1204,21.6092,27.5764,40.3089,33.8037,25.5751,40.7664,30.4697,31.1022,42.5714,27.8375,31.7583,42.1509,24.1012,32.5206,41.6749,21.3569,31.8425,43.0922,18.348,28.9206,42.154,20.0726,27.8858,41.939,25.7743,24.6091,41.2336,23.571,21.7656,39.3951,32.0453,19.1912,38.5456,30.6767,26.7232,40.1318,35.2246,24.7569,39.2861,34.7597
